방송일시,노출(분),상품명,상품군,판매단가,취급액,요일,휴일,공휴일,남여,무이자/일시불,최저기온,최고기온,평균기온,강수량,미세먼지농도,소비자물가지수,시각,시각인덱스,New상품명,공휴일 여부,휴일 여부,New요일
2019-03-12 20:20,20,(무) 삼익가구 LED 제니비 서랍형 침대 Q,0,2,3115000,Tuesday,No,No,2,2,0.9,11.9,5.8,0.9,51,104.49,20:20:00,122,3,0,0,1
2019-07-20 22:00,20,일시불 LG 울트라HD TV 55UK6800HNC,1,3,16211000,Saturday,Yes,No,2,1,23.2,27.1,24.8,56.5,14,104.56,22:00:00,132,1,0,1,5
2019-02-27 15:20,20,멋진밥상 흥양농협 쌀 20kg,3,0,51658000,Wednesday,No,No,2,2,3.4,11.8,7.1,0.4,43,104.69,15:20:00,92,39,0,0,2
2019-05-06 22:20,20,일시불 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1,4,3490000,Monday,No,Yes,2,1,8.3,20.3,14,0.1,37,105.05,22:20:00,134,7,1,0,0
2019-05-29 17:40,20,영광 生 모시떡 100개!!(동부기피70개+검정깨30개),3,0,47045000,Wednesday,No,No,2,2,11.1,27.4,19.7,0,33,105.05,17:40:00,106,38,0,0,2
2019-04-07 17:20,20,일시불 에지리 스텐큐브 프라이팬,9,1,27007000,Sunday,Yes,No,2,1,7.4,18.4,12.5,2.8,43,104.87,17:20:00,104,41,0,1,6
2019-03-23 15:20,20,일시불  쿠쿠전기밥솥 6인용,9,1,11708000,Saturday,Yes,No,2,1,-0.3,10.3,4.2,1.4,24,104.49,15:20:00,92,59,0,1,5
2019-03-23 22:20,20,K-SWISS 여성에어핏트랙수트,6,0,6191000,Saturday,Yes,No,1,2,-0.3,10.3,4.2,1.4,24,104.49,22:20:00,134,0,0,1,5
2019-01-19 12:20,20,(도냄)일시불  쿠쿠전기밥솥 6인용,9,1,4974000,Saturday,Yes,No,2,1,-2.7,9.3,2.9,0.2,56,104.24,12:20:00,74,59,0,1,5
2019-05-10 19:40,20,썸덱스 클레오 여행가방 9종세트,8,1,63647000,Friday,No,No,2,2,8.7,26.7,17.6,0,38,105.05,19:40:00,118,91,0,0,4
2019-08-25 14:40,20,일시불 올리고 가스와이드그릴  프리미엄형,9,0,60451000,Sunday,Yes,No,2,1,18.9,28.7,23.2,1.2,19,104.81,14:40:00,88,40,0,1,6
2019-03-12 23:00,20,그렉노먼 여성 디보티 컬렉션 트렌치코트 1종,6,0,25229000,Tuesday,No,No,1,2,0.9,11.9,5.8,0.9,51,104.49,23:00:00,138,113,0,0,1
2019-04-07 22:20,20,일시불 LG 울트라HD TV 55UK6800HNC,1,4,12868000,Sunday,Yes,No,2,1,7.4,18.4,12.5,2.8,43,104.87,22:20:00,134,1,0,1,6
2019-12-18 19:20,20,푸마 시그니처 코튼 트렁크 9종,5,0,8071000,Wednesday,No,No,2,2,1.8,8.5,4.6,0.4,27,105.12,19:20:00,116,19,0,0,2
2019-07-15 8:30,30,프라다 테스토 크로스백,8,3,14645000,Monday,No,No,2,2,20.6,27.1,23.2,8.8,27,104.56,8:30:00,51,28,0,0,0
2019-10-15 17:40,20,안동간고등어 20팩,3,0,45499000,Tuesday,No,No,2,2,8.5,18.8,13.3,1.2,21,105.46,17:40:00,106,17,0,0,1
2019-07-11 21:00,20,일시불 LG 통돌이 세탁기,1,2,24601000,Thursday,No,No,2,1,19.7,25.6,22.2,8.5,12,104.56,21:00:00,126,10,0,0,3
2019-07-05 12:00,20,일)자미코코 3단 매트릭스 더블,4,0,2888000,Friday,No,No,2,2,19.1,32,25.1,0,29,104.56,12:00:00,72,112,0,0,4
2019-09-01 15:00,20,한일 대용량 스텐 분쇄믹서기,9,0,36233000,Sunday,Yes,No,2,2,18,26.8,22.1,0.8,19,105.2,15:00:00,90,14,0,1,6
2019-09-27 9:00,20,바로바로 무선청소기+필터 1개 추가,4,0,14866000,Friday,No,No,2,2,16.8,26.9,21.4,1.5,26,105.2,9:00:00,54,96,0,0,4
2019-02-18 21:00,20,무이자 삼성 노트북 9 메탈 기본형 NT900X5J-K14,1,3,3137000,Monday,No,No,2,0,-4.4,7.5,2.2,0.1,29,104.69,21:00:00,126,13,0,0,0
2019-02-11 1:20,20,일시불[가이거] 콘체르토 다이아몬드 워치(주얼리3종),8,1,7115000,Monday,No,No,2,1,-4.7,3.9,-0.8,0,28,104.69,1:20:00,8,107,0,0,0
2019-01-28 22:40,20,일시불 쿠쿠전기밥솥 10인용,9,1,28864000,Monday,No,No,2,1,-2.6,7.2,2.6,0.2,57,104.24,22:40:00,136,59,0,0,0
2019-03-24 7:40,20,헤비추얼 남성 이지라이프 데님팬츠 3종,6,0,19060000,Sunday,Yes,No,0,2,-2.1,11.3,4.7,0,24,104.49,7:40:00,46,42,0,1,6
2019-01-11 23:40,20,무이자 삼성 노트북 9 메탈 고급형 NT900X5J-K28,1,4,37797000,Friday,No,No,2,0,-3.4,8.1,2.1,0,54,104.24,23:40:00,142,13,0,0,4
2019-07-17 21:20,20,일시불 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1,4,4690000,Wednesday,No,No,2,1,20.7,28.8,24.4,3.7,26,104.56,21:20:00,128,7,0,0,2
2019-07-08 20:20,20,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),9,1,10566000,Monday,No,No,2,1,18.9,27.3,22.6,0.5,15,104.56,20:20:00,122,4,0,0,0
2019-07-03 22:20,20,무이자 LG전자 매직스페이스 냉장고,1,4,48396000,Wednesday,No,No,2,0,18.4,28.5,23.1,0,25,104.56,22:20:00,134,9,0,0,2
2019-04-15 12:00,20,비버리힐스폴로클럽 남성기초세트(골드+플라),7,0,23125000,Monday,No,No,2,2,2.3,19.6,11.1,0,46,104.87,12:00:00,72,87,0,0,0
2019-06-18 11:00,20,마르엘라로사티 쿨썸머 데님 3종,6,0,12985000,Tuesday,No,No,2,2,17.3,26.2,21.3,2.1,25,104.88,11:00:00,66,0,0,0,1
2019-04-28 22:40,20,일시불 LG 울트라HD TV 75UK6200KNB,1,6,6967000,Sunday,Yes,No,2,1,8.4,17.1,12.1,0.2,19,104.87,22:40:00,136,1,0,1,6
2019-01-02 22:40,20,무이자 LG 울트라HD TV 65UK6800HNC,1,5,15468000,Wednesday,No,No,2,0,-7,3.2,-2.5,0,24,104.24,22:40:00,136,1,0,0,2
2019-07-16 20:00,20,AAD 소가죽 투웨이 샌들,8,0,20238000,Tuesday,No,No,2,2,20.3,28.7,23.8,4.5,23,104.56,20:00:00,120,68,0,0,1
2019-08-16 8:30,30,[루이띠에] 18K 베르니아  반지,8,3,1651000,Friday,No,No,2,2,23.3,30.7,26.4,1.9,21,104.81,8:30:00,51,75,0,0,4
2019-01-31 21:40,20,무이자 삼성 UHD TV UN55NU7010FXKR,1,3,20977000,Thursday,No,No,2,0,-3.8,4.7,0.3,4.9,46,104.24,21:40:00,130,1,0,0,3
2019-03-07 21:40,20,(일)한샘 HG 화이트 실버슬림 붙박이장(4.2m),0,4,4322000,Thursday,No,No,2,2,2.1,12.1,6.5,0.5,52,104.49,21:40:00,130,0,0,0,3
2019-07-07 10:30,30,무이자 LG 휘센 씽큐 에어컨 스탠드형FQ19V9KWA1,1,5,10534000,Sunday,Yes,No,2,0,19.8,28.2,23.5,0.2,20,104.56,10:30:00,63,7,0,1,6
2019-08-04 23:00,20,일시불 LG전자 매직스페이스 냉장고,1,4,107739000,Sunday,Yes,No,2,1,23.9,34.2,28.4,0.6,28,104.81,23:00:00,138,9,0,1,6
2019-06-21 0:40,20,자올 닥터스오더 탈모 부스터&샴푸,7,0,32195000,Friday,No,No,2,2,18.5,28.7,22.8,1.9,25,104.88,0:40:00,4,0,0,0,4
2019-05-07 19:20,20,카파 런닝 패키지 7종,5,0,6582000,Tuesday,No,No,2,2,5.2,21.8,13.9,0,37,105.05,19:20:00,116,53,0,0,1
2019-11-17 8:20,20,CERINI by PAT 남성 니트 스웨터 4종,6,0,25941000,Sunday,Yes,No,0,2,6.1,15.4,11,19,33,104.87,8:20:00,50,36,0,1,6
2019-08-04 16:40,20,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),9,1,51948000,Sunday,Yes,No,2,0,23.9,34.2,28.4,0.6,28,104.81,16:40:00,100,59,0,1,6
2019-08-15 15:40,20,프라다 테스토 크로스백,8,3,4997000,Thursday,No,Yes,2,2,24.2,29.1,26.1,15.8,14,104.81,15:40:00,94,28,1,0,3
2019-02-09 1:00,20,레이프릴 골드라벨 무빙 란쥬,5,0,14150000,Saturday,Yes,No,2,2,-4.2,1.7,-1.7,0,26,104.69,1:00:00,6,0,0,1,5
2019-10-04 22:00,20,무이자 LG전자 매직스페이스 냉장고,1,4,20686000,Friday,No,No,2,0,17.1,26.9,21.2,0.3,30,105.46,22:00:00,132,9,0,0,4
2019-09-14 6:40,20,마리끌레르 파리컬렉션 리얼 하이드로 립스틱(마스카라),7,0,26309000,Saturday,Yes,Yes,2,2,17.4,27.5,22.3,0.1,15,105.2,6:40:00,40,0,1,1,5
2019-05-19 12:20,20,K-SWISS 남성PK티셔츠4종,6,0,31860000,Sunday,Yes,No,0,2,16.9,22.6,19.5,7.2,17,105.05,12:20:00,74,46,0,1,6
2019-06-15 20:50,30,일시불 LG전자 매직스페이스 냉장고,1,4,79557000,Saturday,Yes,No,2,1,16.1,26.4,20.4,3.8,25,104.88,20:50:00,125,9,0,1,5
2019-06-11 8:00,30,효재 자수 광목 워싱 침구세트 슈퍼싱글,10,1,3346000,Tuesday,No,No,2,2,14.8,23.8,18.8,0.3,15,104.88,8:00:00,48,11,0,0,1
2019-08-03 11:00,20,코치 미네타 크로스바디백,8,1,5797000,Saturday,Yes,No,2,2,24.2,34.1,28.3,0.5,23,104.81,11:00:00,66,0,0,1,5
2019-08-05 19:00,20,헤드 파이로라이트 트렁크 8종 패키지(7월),5,0,7385000,Monday,No,No,2,2,24.2,34.6,28.8,0.7,32,104.81,19:00:00,114,19,0,0,0
2019-04-11 16:00,20,무이자  해피콜 아르마이드 IH 냄비,9,0,2267000,Thursday,No,No,2,0,3.3,14.3,8.8,0,20,104.87,16:00:00,96,0,0,0,3
2019-03-26 14:20,20,뱅뱅 남성 봄 데님팬츠 3종,6,0,13690000,Tuesday,No,No,0,2,3.2,18.7,10.5,0,45,104.49,14:20:00,86,42,0,0,1
2019-07-18 20:40,20,일시불 매직쉐프 플랫타입 전자레인지,9,0,34516000,Thursday,No,No,2,1,21.4,27.8,24.3,8.1,28,104.56,20:40:00,124,60,0,0,3
2019-03-10 13:40,20,무이자 쿠쿠전기밥솥 10인용,9,1,23339000,Sunday,Yes,No,2,0,3.8,11.9,7.8,7.9,30,104.49,13:40:00,82,59,0,1,6
2019-08-16 1:20,20,실크플러스 by 투홀릭 풍기인견 트렁크 패키지,5,0,6841000,Friday,No,No,2,2,23.3,30.7,26.4,1.9,21,104.81,1:20:00,8,19,0,0,4
2019-03-24 23:20,20,테이트 남성 SS 트렌치재킷,6,0,4039000,Sunday,Yes,No,0,2,-2.1,11.3,4.7,0,24,104.49,23:20:00,140,0,0,1,6
2019-09-04 0:00,30,[루이띠에] 18k 그레이스 골드 주얼리 세트,8,6,25614000,Wednesday,No,No,2,2,21.4,26.2,23.4,11.9,13,105.2,0:00:00,0,0,0,0,2
2019-02-22 15:30,30,일시불 프로피쿡 에어프라이어,9,0,34384000,Friday,No,No,2,1,-1.5,11.1,3.9,0,52,104.69,15:30:00,93,21,0,0,4
2019-06-13 13:00,20,한일 대용량 스텐 분쇄믹서기,9,0,23537000,Thursday,No,No,2,2,14.7,28,21.2,0,23,104.88,13:00:00,78,14,0,0,3
2019-07-26 7:00,20,닥터 프리바이오틱스 플러스,2,1,10804000,Friday,No,No,2,2,24.7,29.2,26.5,19,19,104.56,7:00:00,42,0,0,0,4
2019-06-18 1:00,20,헤드 파이로라이트 드로즈 10종 패키지,5,0,6344000,Tuesday,No,No,2,2,17.3,26.2,21.3,2.1,25,104.88,1:00:00,6,6,0,0,1
2019-10-06 16:20,20,[VONIN]보닌 남성기초세트,7,0,63305000,Sunday,Yes,No,2,2,13.4,21.8,17.3,0,16,105.46,16:20:00,98,87,0,1,6
2019-03-01 17:20,20,영산포숙성 홍어8팩+무침3통,3,0,58653000,Friday,No,Yes,2,2,-0.3,13.7,6,0,91,104.49,17:20:00,104,0,1,0,4
2019-10-24 21:20,20,(점보특대형)일월 에너지세이브 카페트매트,4,1,28999000,Thursday,No,No,2,2,13.6,22.1,17.4,2.3,26,105.46,21:20:00,128,111,0,0,3
2019-12-15 16:00,20,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),7,0,88535000,Sunday,Yes,No,2,2,-1.5,12.4,4.7,0,28,105.12,16:00:00,96,87,0,1,6
2019-11-04 19:40,20,USPA화이트라벨 여성모크넥세트,6,0,10414000,Monday,No,No,1,2,7.6,18.9,12.5,0.2,22,104.87,19:40:00,118,0,0,0,0
2019-10-06 9:40,20,노와 멀티 만능 다지기,9,0,17197000,Sunday,Yes,No,2,2,13.4,21.8,17.3,0,16,105.46,9:40:00,58,0,0,1,6
2019-01-06 13:00,20,아리스토우 남성기모티셔츠5종,6,0,23015000,Sunday,Yes,No,0,2,-6.1,5.7,-1.3,0,31,104.24,13:00:00,78,46,0,1,6
2019-01-05 21:40,20,일시불 LG 울트라HD TV 70UK7400KNA,1,6,13093000,Saturday,Yes,No,2,1,-4.6,5.3,0.2,0,47,104.24,21:40:00,130,1,0,1,5
2019-10-28 22:40,20,하림뼈없는양념닭발세트,3,0,65583000,Monday,No,No,2,2,4.5,18.5,11.5,0.3,33,105.46,22:40:00,136,0,0,0,0
2019-07-16 7:20,20,일시불 종근당건강 락토핏 생유산균골드 단하루,2,0,25310000,Tuesday,No,No,2,1,20.3,28.7,23.8,4.5,23,104.56,7:20:00,44,32,0,0,1
2019-06-14 20:30,30,무이자 매직쉐프 10리터 듀얼쿡 에어프라이어,9,1,37888000,Friday,No,No,2,0,16.8,24.7,20.2,2.3,25,104.88,20:30:00,123,21,0,0,4
2019-09-06 11:40,20,영광 生 모시떡 130개(동부기피80개+검정깨50개),3,0,59871000,Friday,No,No,2,2,22.1,28.9,25.4,2.9,17,105.2,11:40:00,70,38,0,0,4
2019-02-14 20:20,20,비버리힐스폴로클럽 남성기초세트(2018FW골드),7,0,38434000,Thursday,No,No,2,2,-3.7,6.5,0.6,0.1,33,104.69,20:20:00,122,87,0,0,3
2019-08-31 14:40,10,초특가)에버라스트 드로즈 10+4종,5,0,15262000,Saturday,Yes,No,2,2,17.6,28.5,22.6,0,16,104.81,14:40:00,88,6,0,1,5
2019-07-17 6:20,20,AAD 여성 소가죽 구름 샌들,8,0,13732000,Wednesday,No,No,2,2,20.7,28.8,24.4,3.7,26,104.56,6:20:00,38,68,0,0,2
2019-01-22 11:00,20,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 2구,9,1,2073000,Tuesday,No,No,2,1,-3.2,9,2.6,0,52,104.24,11:00:00,66,12,0,0,1
2019-12-11 21:40,20,일시불 LG전자 매직스페이스 냉장고,1,4,36407000,Wednesday,No,No,2,1,1.8,13.3,6.9,0.2,45,105.12,21:40:00,130,9,0,0,2
2019-04-11 0:20,20,19 SS USPA  남성 화이트라벨 폴로셔츠 3종,6,0,16440000,Thursday,No,No,0,2,3.3,14.3,8.8,0,20,104.87,0:20:00,2,0,0,0,3
2019-08-17 10:20,20,레코바 여성 다이얼워킹화세트,8,0,22367000,Saturday,Yes,No,2,2,22,31,26.2,2.1,28,104.81,10:20:00,62,100,0,1,5
2019-01-06 16:40,20,소들녘 소 갈비탕,3,0,87413000,Sunday,Yes,No,2,2,-6.1,5.7,-1.3,0,31,104.24,16:40:00,100,82,0,1,6
2019-03-07 0:00,20,푸마 드라이셀 쉐이핑 레깅스 3종,5,0,13130000,Thursday,No,No,2,2,2.1,12.1,6.5,0.5,52,104.49,0:00:00,0,62,0,0,3
2019-10-18 0:20,20,크로커다일 The 편안한 코튼 브라팬티 4세트 + 이너쇼츠 2종 ,5,0,25046000,Friday,No,No,2,2,11,19.5,15.3,3.8,19,105.46,0:20:00,2,65,0,0,4
2019-11-16 21:40,20,무이자 LG 울트라HD TV 65UM7900BNA,1,4,13563000,Saturday,Yes,No,2,0,5.1,17.1,10.3,0.2,32,104.87,21:40:00,130,1,0,1,5
2019-10-05 10:20,20,[K-SWISS] 19 F/W 여성 패딩 트랙수트 2종,6,0,20410000,Saturday,Yes,No,1,2,15.5,22.6,18.9,3.2,26,105.46,10:20:00,62,44,0,1,5
2019-11-12 14:00,20,우리나라 맛밤 20봉+밤양갱 4개,3,0,22486000,Tuesday,No,No,2,2,4.8,16.6,9.7,0,29,104.87,14:00:00,84,0,0,0,1
2019-11-07 0:40,20,초특가 일시불 삼성 UHD TVUN55RU7150FXKR,1,3,2873000,Thursday,No,No,2,1,5.7,16.9,10.8,0,34,104.87,0:40:00,4,1,0,0,3
2019-09-16 18:20,20,마모트 19 F/W 여성 네이처 수트 4종,6,0,22593000,Monday,No,No,1,2,18.1,28.2,22.4,0.2,17,105.2,18:20:00,110,0,0,0,0
2019-08-25 9:00,20,일시불 쿠쿠전기밥솥 10인용 (QS),9,1,9645000,Sunday,Yes,No,2,1,18.9,28.7,23.2,1.2,19,104.81,9:00:00,54,59,0,1,6
2019-08-28 10:00,20,하늘내린 용대리황태10마리,3,0,30910000,Wednesday,No,No,2,2,21,27.7,23.8,0.9,19,104.81,10:00:00,60,0,0,0,2
2019-01-29 22:40,20,일시불 쿠첸 풀스텐 압력밥솥 6인용(A1),9,1,14025000,Tuesday,No,No,2,1,-6.5,8.1,0,0,57,104.24,22:40:00,136,4,0,0,1
2019-02-07 23:20,20,일시불 LG전자 매직스페이스 냉장고,1,4,46924000,Thursday,No,No,2,1,-3.9,7.4,2.1,0.5,44,104.69,23:20:00,140,9,0,0,3
2019-11-04 0:00,20,라쉬반 프레쉬 에어 에디션 드로즈 패키지(+캐리어),5,0,39120000,Monday,No,No,2,2,7.6,18.9,12.5,0.2,22,104.87,0:00:00,0,20,0,0,0
2019-09-04 14:30,10,[유리진] 19Fall 코튼블렌딩 실켓티블라우스5종,6,0,14658000,Wednesday,No,No,2,2,21.4,26.2,23.4,11.9,13,105.2,14:30:00,87,0,0,0,2
2019-02-14 0:00,20,컬럼비아 옴니위크 머슬 언더셔츠 6종,5,0,2917000,Thursday,No,No,2,2,-3.7,6.5,0.6,0.1,33,104.69,0:00:00,0,54,0,0,3
2019-08-07 7:40,20,시스마르스 보헤미안 소가죽 샌들+뮬 슬리퍼,8,0,33315000,Wednesday,No,No,2,2,23.8,32.1,27.2,14.7,27,104.81,7:40:00,46,68,0,0,2
2019-03-13 10:20,20,헤비추얼 여성 이지라이프 데님팬츠 3종,6,0,18257000,Wednesday,No,No,1,2,-1.5,9.4,3.9,0,32,104.49,10:20:00,62,42,0,0,2
2019-12-19 1:40,20,일시불 밸런스파워 플래티늄,4,0,7738000,Thursday,No,No,2,1,-1.3,6.8,2.2,0,22,105.12,1:40:00,10,0,0,0,3
2019-03-10 7:20,20,헤비추얼 남성 이지라이프 데님팬츠 3종,6,0,13296000,Sunday,Yes,No,0,2,3.8,11.9,7.8,7.9,30,104.49,7:20:00,44,42,0,1,6
2019-12-03 10:30,10,AAA 19 F/W 남성 트레킹화 3종,8,0,11263000,Tuesday,No,No,2,2,-2.7,6.8,2.4,0.5,20,105.12,10:30:00,63,0,0,0,1
2019-10-20 1:30,10,AAD 소가죽 올데이슬립온,8,0,6702000,Sunday,Yes,No,2,2,10.4,22.6,15.1,0,27,105.46,1:30:00,9,0,0,1,6
2019-03-08 23:20,20,아키 풀커버 라이크라 레이스 패키지(106차),5,0,47288000,Friday,No,No,2,2,-1.3,14.5,6.1,0,36,104.49,23:20:00,140,0,0,0,4
2019-03-23 12:40,20,무이자 LG 휘센 에어컨 위너 FQ17V8WWJ2(2in1),1,5,13371000,Saturday,Yes,No,2,0,-0.3,10.3,4.2,1.4,24,104.49,12:40:00,76,7,0,1,5
2019-03-31 17:20,20,무이자 LG 휘센 에어컨 위너 FQ17V8WWJ1(스탠드),1,5,7736000,Sunday,Yes,No,2,0,2.3,9.2,5.4,0.2,31,104.49,17:20:00,104,7,0,1,6
2019-07-31 11:40,20,자연산 손질 통오징어 21미,3,0,50816000,Wednesday,No,No,2,2,25.2,32.2,28.4,6,15,104.56,11:40:00,70,55,0,0,2
2019-07-17 10:40,20,일시불 올리고 가스와이드그릴  프리미엄형,9,0,45998000,Wednesday,No,No,2,1,20.7,28.8,24.4,3.7,26,104.56,10:40:00,64,40,0,0,2
2019-11-28 10:50,10,고칼슘검은콩두유48팩+호두아몬드 두유48팩,3,0,36455000,Thursday,No,No,2,2,0.3,10.4,4.7,3.1,25,104.87,10:50:00,65,57,0,0,3
2019-06-09 21:00,20,(무)한샘 페이지 리클라이너 소파(4인용),0,4,16114000,Sunday,Yes,No,2,2,16.1,25,19.7,1.5,22,104.88,21:00:00,126,8,0,1,6
2019-11-01 9:40,20,스튜디오럭스 후드롱구스다운코트,6,0,39596000,Friday,No,No,2,2,9,21.8,14.3,0,71,104.87,9:40:00,58,67,0,0,4
2019-02-27 1:20,20,임페리얼 여성 울 블렌딩 니트 3종,6,0,16184000,Wednesday,No,No,1,2,3.4,11.8,7.1,0.4,43,104.69,1:20:00,8,36,0,0,2
2019-01-14 11:00,30,오모떼 프런트후크 데오브라 시즌2,5,0,45476000,Monday,No,No,2,2,-4.1,7.5,1,0,98,104.24,11:00:00,66,65,0,0,0
2019-03-20 21:00,20,일시불 삼성 노트북 9 메탈 기본형 NT900X5J-K14,1,3,2767000,Wednesday,No,No,2,1,5.3,17.2,11.4,16.1,53,104.49,21:00:00,126,13,0,0,2
2019-10-10 9:40,20,스팀큐다리미,4,0,47240000,Thursday,No,No,2,2,8.6,21.6,14.9,0,21,105.46,9:40:00,58,0,0,0,3
2019-03-02 20:40,20,(일) 삼익가구 LED 제니비 서랍형 침대 Q,0,2,8477000,Saturday,Yes,No,2,2,-0.8,14.6,6.9,0,78,104.49,20:40:00,124,3,0,1,5
2019-08-28 13:20,20,한일 대용량 스텐 분쇄믹서기,9,0,42147000,Wednesday,No,No,2,2,21,27.7,23.8,0.9,19,104.81,13:20:00,80,14,0,0,2
2019-02-16 1:20,20,엘르 메르시(Merci) 토트백세트,8,0,16522000,Saturday,Yes,No,2,2,-3.5,3.3,-0.3,0.1,44,104.69,1:20:00,8,30,0,1,5
2019-05-15 15:40,20,2019 S/S 로베르타 디 까메리노 선글라스,8,0,44991000,Wednesday,No,No,2,2,14.3,27.3,20.3,0,42,105.05,15:40:00,94,27,0,0,2
2019-10-10 11:00,20,깐깐송도순 포기김치 10kg,3,0,20998000,Thursday,No,No,2,2,8.6,21.6,14.9,0,21,105.46,11:00:00,66,50,0,0,3
2019-12-08 22:40,20,무이자 쿠쿠전기밥솥 6인용(QS),9,1,2393000,Sunday,Yes,No,2,0,-3.3,8,1.4,0,37,105.12,22:40:00,136,59,0,1,6
2019-09-15 7:40,20,정직한 농부의 석류,2,0,56967000,Sunday,Yes,No,2,2,19.7,28.8,23.4,0.4,16,105.2,7:40:00,46,63,0,1,6
2019-05-19 22:00,20,일시불 LG 울트라HD TV 75UK6200KNB,1,6,6513000,Sunday,Yes,No,2,1,16.9,22.6,19.5,7.2,17,105.05,22:00:00,132,1,0,1,6
2019-09-08 15:20,20,하늘내린 용대리황태10마리,3,0,40874000,Sunday,Yes,No,2,2,21.8,28.5,24.6,0.8,24,105.2,15:20:00,92,0,0,1,6
2019-08-21 9:40,20,오가닉뷰티 쿨 번아웃 레이스 브라세트,5,0,33925000,Wednesday,No,No,2,2,22.5,30.1,25.8,8.6,28,104.81,9:40:00,58,85,0,0,2
2019-12-02 0:20,20,무이자 선일금고 이볼브 시리즈 EV-040,4,2,17130000,Monday,No,No,2,0,0.2,6.8,3.6,0.2,20,105.12,0:20:00,2,0,0,0,0
2019-01-16 13:40,20,멋진밥상 흥양농협 햅쌀 20kg,3,0,45615000,Wednesday,No,No,2,2,-7.9,1.7,-3.2,0,36,104.24,13:40:00,82,76,0,0,2
2019-03-18 14:00,20,가)세렌셉템버 다이아 체크 리빙박스+압축팩,4,0,17175000,Monday,No,No,2,2,-0.7,15,7.5,0,29,104.49,14:00:00,84,107,0,0,0
2019-12-10 10:20,20,뱅뱅 여성 본딩기모데님3종,6,0,9734000,Tuesday,No,No,1,2,1.5,13.4,6.5,0.4,57,105.12,10:20:00,62,0,0,0,1
2019-07-29 0:00,20,[가이거] 블랙 에디션 다이아몬드 워치(남성용),8,1,10422000,Monday,No,No,2,2,24.3,32.1,27.8,0.1,15,104.56,0:00:00,0,107,0,0,0
2019-05-30 14:10,10,에버라스트 드로즈 10+4종,5,0,15382000,Thursday,No,No,2,2,12.7,27.6,20.5,0.1,34,105.05,14:10:00,85,6,0,0,3
2019-04-26 20:40,20,무이자 LG 울트라HD TV 55UK6800HNC,1,4,10661000,Friday,No,No,2,0,7.6,11.6,9.4,6.3,16,104.87,20:40:00,124,1,0,0,4
2019-02-17 23:00,20,푸마 심리스 드로즈 블랙에디션 패키지,5,0,28583000,Sunday,Yes,No,2,2,-5.7,6.3,-0.2,0,32,104.69,23:00:00,138,6,0,1,6
2019-04-17 22:00,20,K-SWISS 남성에어핏트랙수트,6,0,15182000,Wednesday,No,No,0,2,8.7,23,15.5,0.5,34,104.87,22:00:00,132,0,0,0,2
2019-02-25 16:00,20,청정수산 완도활전복 35미,3,0,21618000,Monday,No,No,2,2,0.8,12.8,6,0,50,104.69,16:00:00,96,0,0,0,0
2019-03-12 18:00,20,청정수산 완도활전복 大사이즈 20미,3,0,25287000,Tuesday,No,No,2,2,0.9,11.9,5.8,0.9,51,104.49,18:00:00,108,0,0,0,1
2019-09-21 1:40,20,김정문의 섬진강 재첩국 11팩 3.3kg,3,0,16875000,Saturday,Yes,No,2,2,16,20.7,17.8,40.1,14,105.2,1:40:00,10,0,0,1,5
2019-06-12 19:40,20,헤드 파이로라이트 트렁크 8종 패키지,5,0,16975000,Wednesday,No,No,2,2,14.3,25.9,19.7,0,22,104.88,19:40:00,118,19,0,0,2
2019-09-19 1:00,20,효재 동백 자수 광목 워싱차렵침구세트SS,10,1,932000,Thursday,No,No,2,2,13.5,25.6,19.2,0,24,105.2,1:00:00,6,11,0,0,3
2019-10-25 1:40,20,실크테라피 오리지널 에센스 패키지,7,0,20925000,Friday,No,No,2,2,12,22.7,16.9,0.3,22,105.46,1:40:00,10,0,0,0,4
2019-05-07 16:40,20,무이자 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,1,5,20871000,Tuesday,No,No,2,0,5.2,21.8,13.9,0,37,105.05,16:40:00,100,7,0,0,1
2019-12-08 0:20,20,일시불 선일금고 이볼브 시리즈 EV-040,4,2,17136000,Sunday,Yes,No,2,1,-3.3,8,1.4,0,37,105.12,0:20:00,2,0,0,1,6
2019-04-23 21:00,20,(일) 삼익가구 LED 제니비 서랍형 침대 SS,0,2,19673000,Tuesday,No,No,2,2,12.1,21.8,16.8,5.6,40,104.87,21:00:00,126,3,0,0,1
2019-04-11 8:20,20,컬럼비아 여성 베이스레이어 5종,5,0,4145000,Thursday,No,No,2,2,3.3,14.3,8.8,0,20,104.87,8:20:00,50,0,0,0,3
2019-10-01 21:20,20,무이자 LG전자 매직스페이스 냉장고,1,4,53643000,Tuesday,No,No,2,0,18.4,24.9,21.5,9.4,32,105.46,21:20:00,128,9,0,0,1
2019-02-12 16:00,20,한일 대용량 스텐 분쇄믹서기,9,0,26758000,Tuesday,No,No,2,2,-6,6,0.1,0,45,104.69,16:00:00,96,14,0,0,1
