,방송일시,노출(분),상품명,상품군,판매단가,취급액,판매수량,요일,휴일,공휴일,남여,무이자/일시불
36686,2019-12-24 0:40,20,로베르타 디 까메리노 밸런스업 지퍼쉐이핑 란쥬패키지,5,0,25193000,281,Tuesday,No,No,2,2
36687,2019-12-24 1:00,20,로베르타 디 까메리노 밸런스업 지퍼쉐이핑 란쥬패키지,5,0,23707000,264,Tuesday,No,No,2,2
36688,2019-12-24 1:20,20,올바로 문어발 샤워기 1+1,4,0,7643000,140,Tuesday,No,No,2,2
36689,2019-12-24 1:20,20,올바로 문어발 샤워기 1세트,4,0,4192000,146,Tuesday,No,No,2,2
36690,2019-12-24 1:40,20,올바로 문어발 샤워기 1+1,4,0,12188000,223,Tuesday,No,No,2,2
36691,2019-12-24 1:40,20,올바로 문어발 샤워기 1세트,4,0,7305000,253,Tuesday,No,No,2,2
36692,2019-12-24 2:00,20,올바로 문어발 샤워기 1+1,4,0,13559000,247,Tuesday,No,No,2,2
36693,2019-12-24 2:00,20,올바로 문어발 샤워기 1세트,4,0,6199000,215,Tuesday,No,No,2,2
36694,2019-12-24 6:20,20,마르엘라로사티 에코무스탕1종,6,0,16895000,214,Tuesday,No,No,2,2
36695,2019-12-24 6:40,20,마르엘라로사티 에코무스탕1종,6,0,25022000,317,Tuesday,No,No,2,2
36696,2019-12-24 7:00,20,마르엘라로사티 에코무스탕1종,6,0,49874000,632,Tuesday,No,No,2,2
36697,2019-12-24 7:20,20,푸마 웜셀 티셔츠형 브라탑 4종세트,5,0,11224000,191,Tuesday,No,No,2,2
36698,2019-12-24 7:20,20,푸마 웜셀 런닝형 브라탑 4종세트,5,0,2999000,51,Tuesday,No,No,2,2
36699,2019-12-24 7:40,20,푸마 웜셀 티셔츠형 브라탑 4종세트,5,0,24027000,408,Tuesday,No,No,2,2
36700,2019-12-24 7:40,20,푸마 웜셀 런닝형 브라탑 4종세트,5,0,7663000,130,Tuesday,No,No,2,2
36701,2019-12-24 8:00,20,푸마 웜셀 티셔츠형 브라탑 4종세트,5,0,26650000,452,Tuesday,No,No,2,2
36702,2019-12-24 8:00,20,푸마 웜셀 런닝형 브라탑 4종세트,5,0,12776000,217,Tuesday,No,No,2,2
36703,2019-12-24 8:20,20,무이자 클란츠 멀티쿡,9,0,8257000,128,Tuesday,No,No,2,0
36704,2019-12-24 8:20,20,일시불 클란츠 멀티쿡,9,0,10827000,179,Tuesday,No,No,2,1
36705,2019-12-24 8:40,20,무이자 클란츠 멀티쿡,9,0,11768000,182,Tuesday,No,No,2,0
36706,2019-12-24 8:40,20,일시불 클란츠 멀티쿡,9,0,16720000,275,Tuesday,No,No,2,1
36707,2019-12-24 9:00,20,무이자 클란츠 멀티쿡,9,0,18090000,280,Tuesday,No,No,2,0
36708,2019-12-24 9:00,20,일시불 클란츠 멀티쿡,9,0,29904000,492,Tuesday,No,No,2,1
36709,2019-12-24 9:20,10,아가타 컬러풀에디션(앵클부츠1종+플랫슈즈1종),8,0,5375000,110,Tuesday,No,No,2,2
36710,2019-12-24 9:30,10,아가타 컬러풀에디션(앵클부츠1종+플랫슈즈1종),8,0,15290000,313,Tuesday,No,No,2,2
36711,2019-12-24 9:40,10,아가타 컬러풀에디션(앵클부츠1종+플랫슈즈1종),8,0,20882000,427,Tuesday,No,No,2,2
36712,2019-12-24 9:50,10,아가타 컬러풀에디션(앵클부츠1종+플랫슈즈1종),8,0,19250000,393,Tuesday,No,No,2,2
36713,2019-12-24 10:00,10,아가타 컬러풀에디션(앵클부츠1종+플랫슈즈1종),8,0,17002000,347,Tuesday,No,No,2,2
36714,2019-12-24 10:10,10,아가타 컬러풀에디션(앵클부츠1종+플랫슈즈1종),8,0,34411000,703,Tuesday,No,No,2,2
36715,2019-12-24 10:20,20,참존 탑뉴스 지이링클 기초세트,7,0,52842000,896,Tuesday,No,No,2,2
36716,2019-12-24 10:40,20,참존 탑뉴스 지이링클 기초세트,7,0,55260000,937,Tuesday,No,No,2,2
36717,2019-12-24 11:00,20,참존 탑뉴스 지이링클 기초세트,7,0,60488000,1026,Tuesday,No,No,2,2
36718,2019-12-24 11:20,10,완도산 식탁앤김 120봉,3,0,7938000,266,Tuesday,No,No,2,2
36719,2019-12-24 11:30,10,완도산 식탁앤김 120봉,3,0,14996000,502,Tuesday,No,No,2,2
36720,2019-12-24 11:40,10,완도산 식탁앤김 120봉,3,0,15326000,513,Tuesday,No,No,2,2
36721,2019-12-24 11:50,10,완도산 식탁앤김 120봉,3,0,15795000,529,Tuesday,No,No,2,2
36722,2019-12-24 12:00,10,완도산 식탁앤김 120봉,3,0,12016000,402,Tuesday,No,No,2,2
36723,2019-12-24 12:10,10,완도산 식탁앤김 120봉,3,0,13509000,452,Tuesday,No,No,2,2
36724,2019-12-24 13:20,20,정직한 농부의 석류,2,0,29803000,498,Tuesday,No,No,2,2
36725,2019-12-24 13:40,20,정직한 농부의 석류,2,0,42119000,704,Tuesday,No,No,2,2
36726,2019-12-24 14:00,20,정직한 농부의 석류,2,0,52154000,871,Tuesday,No,No,2,2
36727,2019-12-24 14:20,20,실크테라피 오리지널 에센스 패키지,7,0,26749000,383,Tuesday,No,No,2,2
36728,2019-12-24 14:40,20,실크테라피 오리지널 에센스 패키지,7,0,35258000,505,Tuesday,No,No,2,2
36729,2019-12-24 15:00,20,실크테라피 오리지널 에센스 패키지,7,0,44130000,632,Tuesday,No,No,2,2
36730,2019-12-24 15:20,30,스프리스 여성 퍼부츠 세트(부츠+패딩슬립온),8,0,17645000,354,Tuesday,No,No,2,2
36731,2019-12-24 15:20,30,스프리스 남성 퍼부츠 세트(부츠+패딩슬립온),8,0,6956000,140,Tuesday,No,No,2,2
36732,2019-12-24 15:20,30,스프리스 아동 퍼부츠,8,0,1699000,43,Tuesday,No,No,2,2
36733,2019-12-24 15:50,30,스프리스 여성 퍼부츠 세트(부츠+패딩슬립온),8,0,34793000,698,Tuesday,No,No,2,2
36734,2019-12-24 15:50,30,스프리스 남성 퍼부츠 세트(부츠+패딩슬립온),8,0,11627000,234,Tuesday,No,No,2,2
36735,2019-12-24 15:50,30,스프리스 아동 퍼부츠,8,0,5586000,140,Tuesday,No,No,2,2
36736,2019-12-24 16:20,20,무이자쿠첸압력밥솥 10인용,9,1,9079000,52,Tuesday,No,No,2,0
36737,2019-12-24 16:20,20,일시불쿠첸압력밥솥 10인용,9,1,5510000,33,Tuesday,No,No,2,1
36738,2019-12-24 16:20,20,무이자쿠첸압력밥솥 6인용,9,1,5209000,33,Tuesday,No,No,2,0
36739,2019-12-24 16:20,20,일시불쿠첸압력밥솥 6인용,9,1,5923000,41,Tuesday,No,No,2,1
36740,2019-12-24 16:40,20,무이자쿠첸압력밥솥 10인용,9,1,15570000,88,Tuesday,No,No,2,0
36741,2019-12-24 16:40,20,일시불쿠첸압력밥솥 10인용,9,1,17659000,106,Tuesday,No,No,2,1
36742,2019-12-24 16:40,20,무이자쿠첸압력밥솥 6인용,9,1,6337000,41,Tuesday,No,No,2,0
36743,2019-12-24 16:40,20,일시불쿠첸압력밥솥 6인용,9,1,9667000,66,Tuesday,No,No,2,1
36744,2019-12-24 17:00,20,무이자쿠첸압력밥솥 10인용,9,1,18108000,102,Tuesday,No,No,2,0
36745,2019-12-24 17:00,20,일시불쿠첸압력밥솥 10인용,9,1,32807000,196,Tuesday,No,No,2,1
36746,2019-12-24 17:00,20,무이자쿠첸압력밥솥 6인용,9,1,8077000,52,Tuesday,No,No,2,0
36747,2019-12-24 17:00,20,일시불쿠첸압력밥솥 6인용,9,1,10191000,69,Tuesday,No,No,2,1
36748,2019-12-24 17:20,20,코몽트 덤블 플리스 자켓 2종,6,0,31013000,778,Tuesday,No,No,2,2
36749,2019-12-24 17:40,20,코몽트 덤블 플리스 자켓 2종,6,0,40973000,1027,Tuesday,No,No,2,2
36750,2019-12-24 18:00,20,코몽트 덤블 플리스 자켓 2종,6,0,41341000,1037,Tuesday,No,No,2,2
36751,2019-12-24 18:20,20,국내산 손질 통오징어 21미,3,0,56283000,1283,Tuesday,No,No,2,2
36752,2019-12-24 18:40,20,국내산 손질 통오징어 21미,3,0,58507000,1333,Tuesday,No,No,2,2
36753,2019-12-24 19:00,20,국내산 손질 통오징어 21미,3,0,62584000,1426,Tuesday,No,No,2,2
36754,2019-12-24 19:20,20,무이자 국내제조 노비타 뉴스파 비데  무료설치,4,1,2727000,12,Tuesday,No,No,2,0
36755,2019-12-24 19:20,20,일시불 국내제조 노비타 뉴스파 비데 무료설치,4,1,20096000,92,Tuesday,No,No,2,1
36756,2019-12-24 19:20,20,무이자 1+1 국내제조 노비타 뉴스파 비데  무료설치,4,2,1774000,4,Tuesday,No,No,2,0
36757,2019-12-24 19:20,20,일시불 1+1 국내제조 노비타 뉴스파 비데  무료설치,4,2,1619000,4,Tuesday,No,No,2,1
36758,2019-12-24 19:40,20,무이자 국내제조 노비타 뉴스파 비데  무료설치,4,1,16928000,71,Tuesday,No,No,2,0
36759,2019-12-24 19:40,20,일시불 국내제조 노비타 뉴스파 비데 무료설치,4,1,31509000,144,Tuesday,No,No,2,1
36760,2019-12-24 19:40,20,무이자 1+1 국내제조 노비타 뉴스파 비데  무료설치,4,2,4971000,11,Tuesday,No,No,2,0
36761,2019-12-24 19:40,20,일시불 1+1 국내제조 노비타 뉴스파 비데  무료설치,4,2,4404000,11,Tuesday,No,No,2,1
36762,2019-12-24 20:00,20,무이자 국내제조 노비타 뉴스파 비데  무료설치,4,1,18970000,80,Tuesday,No,No,2,0
36763,2019-12-24 20:00,20,일시불 국내제조 노비타 뉴스파 비데 무료설치,4,1,45302000,207,Tuesday,No,No,2,1
36764,2019-12-24 20:00,20,무이자 1+1 국내제조 노비타 뉴스파 비데  무료설치,4,2,1710000,4,Tuesday,No,No,2,0
36765,2019-12-24 20:00,20,일시불 1+1 국내제조 노비타 뉴스파 비데  무료설치,4,2,6176000,15,Tuesday,No,No,2,1
36766,2019-12-24 20:20,30,구찌 씨마 베이직 양면 울 머플러,8,2,8743000,24,Tuesday,No,No,2,2
36767,2019-12-24 20:20,30,구찌 인터로킹 GG 탑핸들 체인 숄더 라지,8,6,31326000,12,Tuesday,No,No,2,2
36768,2019-12-24 20:20,30,구찌 인터로킹 GG 탑핸들 체인 숄더 스몰,8,5,14886000,6,Tuesday,No,No,2,2
36769,2019-12-24 20:20,30,구찌 마이크로 씨마 GG플랩 2단 장지갑,8,3,9920000,15,Tuesday,No,No,2,2
36770,2019-12-24 20:20,30,버버리 홀스페리 페이톤 크로스백,8,3,4614000,6,Tuesday,No,No,2,2
36771,2019-12-24 20:20,30,버버리 밀덴홀 체인 크로스백 미듐,8,4,10111000,7,Tuesday,No,No,2,2
36772,2019-12-24 20:20,30,구찌 더블G 오버 선글라스,8,2,10445000,23,Tuesday,No,No,2,2
36773,2019-12-24 20:50,30,구찌 씨마 베이직 양면 울 머플러,8,2,41516000,110,Tuesday,No,No,2,2
36774,2019-12-24 20:50,30,구찌 인터로킹 GG 탑핸들 체인 숄더 라지,8,6,22725000,9,Tuesday,No,No,2,2
36775,2019-12-24 20:50,30,구찌 인터로킹 GG 탑핸들 체인 숄더 스몰,8,5,58883000,23,Tuesday,No,No,2,2
36776,2019-12-24 20:50,30,구찌 마이크로 씨마 GG플랩 2단 장지갑,8,3,47221000,69,Tuesday,No,No,2,2
36777,2019-12-24 20:50,30,버버리 홀스페리 페이톤 크로스백,8,3,9181000,11,Tuesday,No,No,2,2
36778,2019-12-24 20:50,30,버버리 밀덴홀 체인 크로스백 미듐,8,4,25652000,18,Tuesday,No,No,2,2
36779,2019-12-24 20:50,30,구찌 더블G 오버 선글라스,8,2,63439000,139,Tuesday,No,No,2,2
36780,2019-12-24 21:20,20,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),7,0,60668000,1525,Tuesday,No,No,2,2
36781,2019-12-24 21:40,20,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),7,0,98152000,2467,Tuesday,No,No,2,2
36782,2019-12-24 22:00,20,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),7,0,81706000,2053,Tuesday,No,No,2,2
36783,2019-12-24 22:20,20,자이언트킹랍스터  (점보1미+골든 2미+ 크래커),3,0,18796000,172,Tuesday,No,No,2,2
36784,2019-12-24 22:40,20,자이언트킹랍스터  (점보1미+골든 2미+ 크래커),3,0,60715000,553,Tuesday,No,No,2,2
36785,2019-12-24 23:00,20,자이언트킹랍스터  (점보1미+골든 2미+ 크래커),3,0,79018000,719,Tuesday,No,No,2,2
36786,2019-12-25 0:20,20,[헤스티지] 레나 폭스퍼후드 덕다운롱코트,6,2,22294000,75,Wednesday,No,Yes,2,2
36787,2019-12-25 0:40,20,[헤스티지] 레나 폭스퍼후드 덕다운롱코트,6,2,62695000,210,Wednesday,No,Yes,2,2
36788,2019-12-25 1:00,20,[헤스티지] 레나 폭스퍼후드 덕다운롱코트,6,2,121967000,408,Wednesday,No,Yes,2,2
36789,2019-12-25 1:20,20,am마카롱 보온병세트,9,0,14432000,223,Wednesday,No,Yes,2,2
36790,2019-12-25 1:40,20,am마카롱 보온병세트,9,0,17545000,271,Wednesday,No,Yes,2,2
36791,2019-12-25 2:00,20,am마카롱 보온병세트,9,0,26224000,405,Wednesday,No,Yes,2,2
36792,2019-12-25 6:20,20,더블모 어성초 샴푸,7,0,24033000,402,Wednesday,No,Yes,2,2
36793,2019-12-25 6:40,20,더블모 어성초 샴푸,7,0,35982000,602,Wednesday,No,Yes,2,2
36794,2019-12-25 7:00,20,더블모 어성초 샴푸,7,0,54243000,908,Wednesday,No,Yes,2,2
36795,2019-12-25 7:20,20,마르엘라로사티 나파 휘메일 풀스킨 밍크하프코트(11월),6,4,17070000,12,Wednesday,No,Yes,2,2
36796,2019-12-25 7:40,20,마르엘라로사티 나파 휘메일 풀스킨 밍크하프코트(11월),6,4,11264000,8,Wednesday,No,Yes,2,2
36797,2019-12-25 8:00,20,마르엘라로사티 나파 휘메일 풀스킨 밍크하프코트(11월),6,4,46372000,32,Wednesday,No,Yes,2,2
36798,2019-12-25 8:20,20,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),9,1,19708000,91,Wednesday,No,Yes,2,0
36799,2019-12-25 8:20,20,일시불 쿠쿠전기밥솥 10인용 (QS),9,1,17263000,83,Wednesday,No,Yes,2,1
36800,2019-12-25 8:20,20,무이자 쿠쿠전기밥솥 6인용(QS),9,1,6312000,31,Wednesday,No,Yes,2,0
36801,2019-12-25 8:20,20,일시불  쿠쿠전기밥솥 6인용(QS),9,1,3773000,20,Wednesday,No,Yes,2,1
36802,2019-12-25 8:40,20,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),9,1,31931000,147,Wednesday,No,Yes,2,0
36803,2019-12-25 8:40,20,일시불 쿠쿠전기밥솥 10인용 (QS),9,1,21159000,102,Wednesday,No,Yes,2,1
36804,2019-12-25 8:40,20,무이자 쿠쿠전기밥솥 6인용(QS),9,1,5520000,27,Wednesday,No,Yes,2,0
36805,2019-12-25 8:40,20,일시불  쿠쿠전기밥솥 6인용(QS),9,1,9685000,49,Wednesday,No,Yes,2,1
36806,2019-12-25 9:00,20,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),9,1,36084000,166,Wednesday,No,Yes,2,0
36807,2019-12-25 9:00,20,일시불 쿠쿠전기밥솥 10인용 (QS),9,1,39076000,188,Wednesday,No,Yes,2,1
36808,2019-12-25 9:00,20,무이자 쿠쿠전기밥솥 6인용(QS),9,1,7089000,35,Wednesday,No,Yes,2,0
36809,2019-12-25 9:00,20,일시불  쿠쿠전기밥솥 6인용(QS),9,1,14200000,72,Wednesday,No,Yes,2,1
36810,2019-12-25 9:20,20,오델로 겨울모자 3종 (2차),8,0,35845000,1203,Wednesday,No,Yes,2,2
36811,2019-12-25 9:40,20,오델로 겨울모자 3종 (2차),8,0,60422000,2028,Wednesday,No,Yes,2,2
36812,2019-12-25 10:00,20,오델로 겨울모자 3종 (2차),8,0,68880000,2312,Wednesday,No,Yes,2,2
36813,2019-12-25 10:20,30,구찌 씨마 베이직 양면 울 머플러,8,2,3234000,9,Wednesday,No,Yes,2,2
36814,2019-12-25 10:20,30,구찌 인터로킹 GG 탑핸들 체인 숄더 라지,8,6,0,0,Wednesday,No,Yes,2,2
36815,2019-12-25 10:20,30,구찌 인터로킹 GG 탑핸들 체인 숄더 스몰,8,5,0,0,Wednesday,No,Yes,2,2
36816,2019-12-25 10:20,30,구찌 마이크로 씨마 GG플랩 2단 장지갑,8,3,13733000,20,Wednesday,No,Yes,2,2
36817,2019-12-25 10:20,30,버버리 홀스페리 페이톤 크로스백,8,3,1571000,2,Wednesday,No,Yes,2,2
36818,2019-12-25 10:20,30,버버리 밀덴홀 체인 크로스백 미듐,8,4,7730000,6,Wednesday,No,Yes,2,2
36819,2019-12-25 10:20,30,구찌 더블G 오버 선글라스,8,2,4706000,11,Wednesday,No,Yes,2,2
36820,2019-12-25 10:50,30,구찌 씨마 베이직 양면 울 머플러,8,2,20370000,54,Wednesday,No,Yes,2,2
36821,2019-12-25 10:50,30,구찌 인터로킹 GG 탑핸들 체인 숄더 라지,8,6,14906000,6,Wednesday,No,Yes,2,2
36822,2019-12-25 10:50,30,구찌 인터로킹 GG 탑핸들 체인 숄더 스몰,8,5,29727000,12,Wednesday,No,Yes,2,2
36823,2019-12-25 10:50,30,구찌 마이크로 씨마 GG플랩 2단 장지갑,8,3,7866000,12,Wednesday,No,Yes,2,2
36824,2019-12-25 10:50,30,버버리 홀스페리 페이톤 크로스백,8,3,4616000,6,Wednesday,No,Yes,2,2
36825,2019-12-25 10:50,30,버버리 밀덴홀 체인 크로스백 미듐,8,4,2610000,2,Wednesday,No,Yes,2,2
36826,2019-12-25 10:50,30,구찌 더블G 오버 선글라스,8,2,30082000,66,Wednesday,No,Yes,2,2
36827,2019-12-25 11:20,20,AAB의 소곱창전골 800g x 8팩,3,0,33524000,600,Wednesday,No,Yes,2,2
36828,2019-12-25 11:40,20,AAB의 소곱창전골 800g x 8팩,3,0,51216000,917,Wednesday,No,Yes,2,2
36829,2019-12-25 12:00,20,AAB의 소곱창전골 800g x 8팩,3,0,82336000,1473,Wednesday,No,Yes,2,2
36830,2019-12-25 12:20,20,KF94 엔웰스황사방역마스크 100매,4,0,16472000,275,Wednesday,No,Yes,2,2
36831,2019-12-25 12:40,20,KF94 엔웰스황사방역마스크 100매,4,0,22102000,369,Wednesday,No,Yes,2,2
36832,2019-12-25 13:00,20,KF94 엔웰스황사방역마스크 100매,4,0,25765000,431,Wednesday,No,Yes,2,2
36833,2019-12-25 13:20,20,레이프릴 오가닉 코튼 보정팬티 12종,5,0,45581000,1143,Wednesday,No,Yes,2,2
36834,2019-12-25 13:40,20,레이프릴 오가닉 코튼 보정팬티 12종,5,0,80335000,2014,Wednesday,No,Yes,2,2
36835,2019-12-25 14:00,20,레이프릴 오가닉 코튼 보정팬티 12종,5,0,74243000,1861,Wednesday,No,Yes,2,2
36836,2019-12-25 14:20,20,산머루농원 머루원액,3,0,28548000,698,Wednesday,No,Yes,2,2
36837,2019-12-25 14:40,20,산머루농원 머루원액,3,0,34035000,833,Wednesday,No,Yes,2,2
36838,2019-12-25 15:00,20,산머루농원 머루원액,3,0,44945000,1099,Wednesday,No,Yes,2,2
36839,2019-12-25 15:20,20,한일 대용량 스텐 분쇄믹서기,9,0,34726000,317,Wednesday,No,Yes,2,2
36840,2019-12-25 15:40,20,한일 대용량 스텐 분쇄믹서기,9,0,70735000,645,Wednesday,No,Yes,2,2
36841,2019-12-25 16:00,20,한일 대용량 스텐 분쇄믹서기,9,0,100906000,919,Wednesday,No,Yes,2,2
36842,2019-12-25 16:20,20,고창 꿀 고구마 10kg,3,0,86878000,2812,Wednesday,No,Yes,2,2
36843,2019-12-25 16:40,20,고창 꿀 고구마 10kg,3,0,133435000,4319,Wednesday,No,Yes,2,2
36844,2019-12-25 17:00,10,고창 꿀 고구마 10kg,3,0,63269000,2048,Wednesday,No,Yes,2,2
36845,2019-12-25 17:20,20,무이자 도깨비그릴,9,1,5266000,34,Wednesday,No,Yes,2,0
36846,2019-12-25 17:20,20,일시불 도깨비그릴,9,1,5475000,37,Wednesday,No,Yes,2,1
36847,2019-12-25 17:40,20,무이자 도깨비그릴,9,1,13389000,85,Wednesday,No,Yes,2,0
36848,2019-12-25 17:40,20,일시불 도깨비그릴,9,1,11457000,77,Wednesday,No,Yes,2,1
36849,2019-12-25 18:00,20,무이자 도깨비그릴,9,1,13316000,84,Wednesday,No,Yes,2,0
36850,2019-12-25 18:00,20,일시불 도깨비그릴,9,1,17885000,121,Wednesday,No,Yes,2,1
36851,2019-12-25 18:20,20,푸마 스트레치 심리스 드로즈 11종,5,0,27613000,311,Wednesday,No,Yes,2,2
36852,2019-12-25 18:20,20,푸마 시그니처 코튼 트렁크 9종,5,0,4728000,54,Wednesday,No,Yes,2,2
36853,2019-12-25 18:20,20,푸마 코튼 언더탑 9종,5,0,2256000,26,Wednesday,No,Yes,2,2
36854,2019-12-25 18:40,20,푸마 스트레치 심리스 드로즈 11종,5,0,57318000,645,Wednesday,No,Yes,2,2
36855,2019-12-25 18:40,20,푸마 시그니처 코튼 트렁크 9종,5,0,10527000,119,Wednesday,No,Yes,2,2
36856,2019-12-25 18:40,20,푸마 코튼 언더탑 9종,5,0,3714000,42,Wednesday,No,Yes,2,2
36857,2019-12-25 19:00,20,푸마 스트레치 심리스 드로즈 11종,5,0,65781000,740,Wednesday,No,Yes,2,2
36858,2019-12-25 19:00,20,푸마 시그니처 코튼 트렁크 9종,5,0,12258000,138,Wednesday,No,Yes,2,2
36859,2019-12-25 19:00,20,푸마 코튼 언더탑 9종,5,0,3553000,40,Wednesday,No,Yes,2,2
36860,2019-12-25 19:20,30,무이자 삼성 4도어 냉장고 T9000 RF84R9003S8+공기청정기,1,5,30997000,15,Wednesday,No,Yes,2,0
36861,2019-12-25 19:20,30,일시불 삼성 4도어 냉장고 T9000 RF84R9003S8+공기청정기,1,5,8188000,5,Wednesday,No,Yes,2,1
36862,2019-12-25 19:20,30,무이자 초특가 삼성5도어냉장고 T9000(RF84R9203S8) +시카고커트러리5p세트,1,5,15556000,7,Wednesday,No,Yes,2,0
36863,2019-12-25 19:20,30,일시불 삼성5도어냉장고 T9000 (RF84R9203S8) +공기청정기 (AX34R3020WWD),1,5,4892000,3,Wednesday,No,Yes,2,1
36864,2019-12-25 19:50,30,무이자 삼성 4도어 냉장고 T9000 RF84R9003S8+공기청정기,1,5,26552000,13,Wednesday,No,Yes,2,0
36865,2019-12-25 19:50,30,일시불 삼성 4도어 냉장고 T9000 RF84R9003S8+공기청정기,1,5,4098000,3,Wednesday,No,Yes,2,1
36866,2019-12-25 19:50,30,무이자 초특가 삼성5도어냉장고 T9000(RF84R9203S8) +시카고커트러리5p세트,1,5,15598000,7,Wednesday,No,Yes,2,0
36867,2019-12-25 19:50,30,일시불 삼성5도어냉장고 T9000 (RF84R9203S8) +공기청정기 (AX34R3020WWD),1,5,38448000,17,Wednesday,No,Yes,2,1
36868,2019-12-25 20:20,20,참존 탑뉴스 지이링클 기초세트,7,0,61457000,1042,Wednesday,No,Yes,2,2
36869,2019-12-25 20:40,20,참존 탑뉴스 지이링클 기초세트,7,0,73252000,1242,Wednesday,No,Yes,2,2
36870,2019-12-25 21:00,20,참존 탑뉴스 지이링클 기초세트,7,0,111109000,1884,Wednesday,No,Yes,2,2
36871,2019-12-25 21:20,20,LG전자 통돌이 세탁기 TR14WK1(화이트),1,2,36203000,75,Wednesday,No,Yes,2,2
36872,2019-12-25 21:40,20,LG전자 통돌이 세탁기 TR14WK1(화이트),1,2,89583000,184,Wednesday,No,Yes,2,2
36873,2019-12-25 22:00,20,LG전자 통돌이 세탁기 TR14WK1(화이트),1,2,144212000,295,Wednesday,No,Yes,2,2
36874,2019-12-25 22:20,20,코몽트 덤블 플리스 자켓 2종,6,0,36140000,906,Wednesday,No,Yes,2,2
36875,2019-12-25 22:40,20,코몽트 덤블 플리스 자켓 2종,6,0,53141000,1332,Wednesday,No,Yes,2,2
36876,2019-12-25 23:00,20,코몽트 덤블 플리스 자켓 2종,6,0,52882000,1326,Wednesday,No,Yes,2,2
36877,2019-12-26 1:20,20,안국루테인 미니100(5박스),2,0,14084000,239,Thursday,No,No,2,2
36878,2019-12-26 1:40,20,안국루테인 미니100(5박스),2,0,14202000,241,Thursday,No,No,2,2
36879,2019-12-26 2:00,20,안국루테인 미니100(5박스),2,0,18822000,320,Thursday,No,No,2,2
36880,2019-12-26 6:20,20,(일시불)엘렌실라&코즈미 쑥클렌져(단하루),7,0,8035000,137,Thursday,No,No,2,1
36881,2019-12-26 6:20,20,(무이자)엘렌실라&코즈미 쑥클렌져(단하루),7,0,922000,14,Thursday,No,No,2,0
36882,2019-12-26 6:40,20,(일시불)엘렌실라&코즈미 쑥클렌져(단하루),7,0,12892000,219,Thursday,No,No,2,1
36883,2019-12-26 6:40,20,(무이자)엘렌실라&코즈미 쑥클렌져(단하루),7,0,1355000,20,Thursday,No,No,2,0
36884,2019-12-26 7:00,20,(일시불)엘렌실라&코즈미 쑥클렌져(단하루),7,0,19620000,333,Thursday,No,No,2,1
36885,2019-12-26 7:00,20,(무이자)엘렌실라&코즈미 쑥클렌져(단하루),7,0,2269000,33,Thursday,No,No,2,0
36886,2019-12-26 7:20,20,IH 옛 가마솥 세트,9,0,18777000,303,Thursday,No,No,2,2
36887,2019-12-26 7:40,20,IH 옛 가마솥 세트,9,0,26225000,423,Thursday,No,No,2,2
36888,2019-12-26 8:00,20,IH 옛 가마솥 세트,9,0,36211000,585,Thursday,No,No,2,2
36889,2019-12-26 8:20,20,네오젠 에이지큐어 원미닛 링클 리프트,7,0,24052000,402,Thursday,No,No,2,2
36890,2019-12-26 8:40,20,네오젠 에이지큐어 원미닛 링클 리프트,7,0,40756000,681,Thursday,No,No,2,2
36891,2019-12-26 9:00,20,네오젠 에이지큐어 원미닛 링클 리프트,7,0,55784000,932,Thursday,No,No,2,2
36892,2019-12-26 9:20,20,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,6,2,22619000,76,Thursday,No,No,2,2
36893,2019-12-26 9:40,20,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,6,2,48415000,162,Thursday,No,No,2,2
36894,2019-12-26 10:00,20,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,6,2,76531000,256,Thursday,No,No,2,2
36895,2019-12-26 10:20,20,영산포숙성홍어회7팩,3,0,37192000,1244,Thursday,No,No,2,2
36896,2019-12-26 10:40,20,영산포숙성홍어회7팩,3,0,57182000,1913,Thursday,No,No,2,2
36897,2019-12-26 11:00,20,영산포숙성홍어회7팩,3,0,64684000,2164,Thursday,No,No,2,2
36898,2019-12-26 11:20,20,조방할매 낙곱새 6팩세트,3,0,17084000,418,Thursday,No,No,2,2
36899,2019-12-26 11:40,20,조방할매 낙곱새 6팩세트,3,0,25646000,628,Thursday,No,No,2,2
36900,2019-12-26 12:00,20,조방할매 낙곱새 6팩세트,3,0,35464000,868,Thursday,No,No,2,2
36901,2019-12-26 12:20,20,(일시불)엘렌실라&코즈미 쑥클렌져(단하루),7,0,7136000,121,Thursday,No,No,2,1
36902,2019-12-26 12:20,20,(무이자)엘렌실라&코즈미 쑥클렌져(단하루),7,0,485000,8,Thursday,No,No,2,0
36903,2019-12-26 12:40,20,(일시불)엘렌실라&코즈미 쑥클렌져(단하루),7,0,19648000,334,Thursday,No,No,2,1
36904,2019-12-26 12:40,20,(무이자)엘렌실라&코즈미 쑥클렌져(단하루),7,0,1379000,20,Thursday,No,No,2,0
