num,방송일시,노출(분),마더코드,상품코드,상품명,상품군,판매단가, 취급액 ,요일,휴일,공휴일
30425,2019-10-13 23:20,20,100099,200278,라쉬반 프레쉬 에어 에디션 드로즈 패키지(+캐리어),속옷,"119,000","50,887,000",Sunday,Yes,No
30426,2019-10-13 23:20,20,100099,200277,라쉬반 레알마드리드 에디션 드로즈 패키지(+캐리어),속옷,"119,000","25,078,000",Sunday,Yes,No
30427,2019-10-13 23:40,20,100099,200278,라쉬반 프레쉬 에어 에디션 드로즈 패키지(+캐리어),속옷,"119,000","55,276,000",Sunday,Yes,No
30428,2019-10-13 23:40,20,100099,200277,라쉬반 레알마드리드 에디션 드로즈 패키지(+캐리어),속옷,"119,000","30,482,000",Sunday,Yes,No
30429,2019-10-14 0:00,20,100175,200594,바두기 무선 에어 바리캉,생활용품,"69,800","14,960,000",Monday,No,No
30430,2019-10-14 0:20,20,100175,200594,바두기 무선 에어 바리캉,생활용품,"69,800","29,415,000",Monday,No,No
30431,2019-10-14 0:40,20,100175,200594,바두기 무선 에어 바리캉,생활용품,"69,800","40,131,000",Monday,No,No
30432,2019-10-14 1:00,20,100720,202107,로베르타 디 까메리노 에어 라이트 업 프론트 후크 브라팬티,속옷,"59,900","16,543,000",Monday,No,No
30433,2019-10-14 1:20,20,100720,202107,로베르타 디 까메리노 에어 라이트 업 프론트 후크 브라팬티,속옷,"59,900","26,756,000",Monday,No,No
30434,2019-10-14 1:40,17,100720,202107,로베르타 디 까메리노 에어 라이트 업 프론트 후크 브라팬티,속옷,"59,900","21,231,000",Monday,No,No
30435,2019-10-14 6:00,20,100452,201400,NNF 라운지웨어세트,의류,"49,000","16,624,000",Monday,No,No
30436,2019-10-14 6:20,20,100452,201400,NNF 라운지웨어세트,의류,"49,000","27,791,000",Monday,No,No
30437,2019-10-14 6:40,20,100452,201400,NNF 라운지웨어세트,의류,"49,000","35,600,000",Monday,No,No
30438,2019-10-14 7:00,20,100229,200792,국내제조 벨라홈 논슬립 옷걸이 세트,생활용품,"29,800","20,563,000",Monday,No,No
30439,2019-10-14 7:20,20,100229,200792,국내제조 벨라홈 논슬립 옷걸이 세트,생활용품,"29,800","32,054,000",Monday,No,No
30440,2019-10-14 7:40,20,100229,200792,국내제조 벨라홈 논슬립 옷걸이 세트,생활용품,"29,800","40,034,000",Monday,No,No
30441,2019-10-14 8:00,20,100532,201610,(일)100%리얼착즙석류 4박스,건강기능,"69,300","10,140,000",Monday,No,No
30442,2019-10-14 8:00,20,100532,201609,(무)100%리얼착즙석류 4박스,건강기능,"77,000","2,264,000",Monday,No,No
30443,2019-10-14 8:20,20,100532,201610,(일)100%리얼착즙석류 4박스,건강기능,"69,300","24,891,000",Monday,No,No
30444,2019-10-14 8:20,20,100532,201609,(무)100%리얼착즙석류 4박스,건강기능,"77,000","4,176,000",Monday,No,No
30445,2019-10-14 8:40,20,100532,201610,(일)100%리얼착즙석류 4박스,건강기능,"69,300","36,585,000",Monday,No,No
30446,2019-10-14 8:40,20,100532,201609,(무)100%리얼착즙석류 4박스,건강기능,"77,000","5,660,000",Monday,No,No
30447,2019-10-14 9:00,20,100444,201367,쿠미투니카 롱 하이웨스트 팬티세트,속옷,"59,900","20,255,000",Monday,No,No
30448,2019-10-14 9:20,20,100444,201367,쿠미투니카 롱 하이웨스트 팬티세트,속옷,"59,900","35,237,000",Monday,No,No
30449,2019-10-14 9:40,20,100444,201367,쿠미투니카 롱 하이웨스트 팬티세트,속옷,"59,900","54,822,000",Monday,No,No
30450,2019-10-14 10:00,20,100248,200830,[K-SWISS] 19 F/W 남성 패딩 트랙수트 2종,의류,"79,900","13,650,000",Monday,No,No
30451,2019-10-14 10:00,20,100248,200832,[K-SWISS] 19 F/W 여성 패딩 트랙수트 2종,의류,"79,900","9,496,000",Monday,No,No
30452,2019-10-14 10:20,20,100248,200830,[K-SWISS] 19 F/W 남성 패딩 트랙수트 2종,의류,"79,900","33,355,000",Monday,No,No
30453,2019-10-14 10:20,20,100248,200832,[K-SWISS] 19 F/W 여성 패딩 트랙수트 2종,의류,"79,900","18,275,000",Monday,No,No
30454,2019-10-14 10:40,20,100248,200830,[K-SWISS] 19 F/W 남성 패딩 트랙수트 2종,의류,"79,900","36,330,000",Monday,No,No
30455,2019-10-14 10:40,20,100248,200832,[K-SWISS] 19 F/W 여성 패딩 트랙수트 2종,의류,"79,900","28,820,000",Monday,No,No
30456,2019-10-14 11:00,20,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,"55,900","27,402,000",Monday,No,No
30457,2019-10-14 11:20,20,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,"55,900","44,849,000",Monday,No,No
30458,2019-10-14 11:40,20,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,"55,900","54,414,000",Monday,No,No
30459,2019-10-14 12:00,20,100488,201467,삭루츠 F/W 크로스바디 백(TQ12),잡화,"44,000","5,009,000",Monday,No,No
30460,2019-10-14 12:00,20,100488,201466,삭루츠 F/W 버켓 백(TQ18),잡화,"52,000","3,495,000",Monday,No,No
30461,2019-10-14 12:00,20,100488,201468,삭루츠 F/W 투웨이 백팩 (TQ55),잡화,"69,000","9,118,000",Monday,No,No
30462,2019-10-14 12:20,20,100488,201467,삭루츠 F/W 크로스바디 백(TQ12),잡화,"44,000","7,917,000",Monday,No,No
30463,2019-10-14 12:20,20,100488,201466,삭루츠 F/W 버켓 백(TQ18),잡화,"52,000","6,690,000",Monday,No,No
30464,2019-10-14 12:20,20,100488,201468,삭루츠 F/W 투웨이 백팩 (TQ55),잡화,"69,000","5,676,000",Monday,No,No
30465,2019-10-14 12:40,20,100488,201467,삭루츠 F/W 크로스바디 백(TQ12),잡화,"44,000","12,484,000",Monday,No,No
30466,2019-10-14 12:40,20,100488,201466,삭루츠 F/W 버켓 백(TQ18),잡화,"52,000","7,558,000",Monday,No,No
30467,2019-10-14 12:40,20,100488,201468,삭루츠 F/W 투웨이 백팩 (TQ55),잡화,"69,000","10,702,000",Monday,No,No
30468,2019-10-14 13:00,20,100247,200828,네오젠 에이지큐어 원미닛 링클 리프트,이미용,"59,900","22,970,000",Monday,No,No
30469,2019-10-14 13:20,20,100247,200828,네오젠 에이지큐어 원미닛 링클 리프트,이미용,"59,900","42,227,000",Monday,No,No
30470,2019-10-14 13:40,20,100247,200828,네오젠 에이지큐어 원미닛 링클 리프트,이미용,"59,900","38,470,000",Monday,No,No
30471,2019-10-14 14:00,20,100379,201238,무이자  니봇 진공+ 물걸레 듀얼 로봇청소기,생활용품,"259,000","20,015,000",Monday,No,No
30472,2019-10-14 14:00,20,100379,201239,일시불  니봇 진공+ 물걸레 듀얼 로봇청소기,생활용품,"249,000","5,278,000",Monday,No,No
30473,2019-10-14 14:20,20,100379,201238,무이자  니봇 진공+ 물걸레 듀얼 로봇청소기,생활용품,"259,000","29,179,000",Monday,No,No
30474,2019-10-14 14:20,20,100379,201239,일시불  니봇 진공+ 물걸레 듀얼 로봇청소기,생활용품,"249,000","6,149,000",Monday,No,No
30475,2019-10-14 14:40,20,100379,201238,무이자  니봇 진공+ 물걸레 듀얼 로봇청소기,생활용품,"259,000","22,756,000",Monday,No,No
30476,2019-10-14 14:40,20,100379,201239,일시불  니봇 진공+ 물걸레 듀얼 로봇청소기,생활용품,"249,000","11,338,000",Monday,No,No
30477,2019-10-14 15:00,20,100652,201973,제주 수산물 3종 세트,농수축,"39,900","16,962,000",Monday,No,No
30478,2019-10-14 15:20,20,100652,201973,제주 수산물 3종 세트,농수축,"39,900","28,140,000",Monday,No,No
30479,2019-10-14 15:40,20,100652,201973,제주 수산물 3종 세트,농수축,"39,900","27,319,000",Monday,No,No
30480,2019-10-14 16:00,30,100683,202032,무이자 매직쉐프 10리터 듀얼쿡 에어프라이어,주방,"164,000","13,998,000",Monday,No,No
30481,2019-10-14 16:00,30,100683,202035,일시불 매직쉐프 10리터 듀얼쿡 에어프라이어,주방,"154,000","2,893,000",Monday,No,No
30482,2019-10-14 16:30,30,100683,202032,무이자 매직쉐프 10리터 듀얼쿡 에어프라이어,주방,"164,000","30,414,000",Monday,No,No
30483,2019-10-14 16:30,30,100683,202035,일시불 매직쉐프 10리터 듀얼쿡 에어프라이어,주방,"154,000","23,431,000",Monday,No,No
30484,2019-10-14 17:00,20,100511,201573,국내산 손질 통오징어 21미,농수축,"43,900","43,356,000",Monday,No,No
30485,2019-10-14 17:20,20,100511,201573,국내산 손질 통오징어 21미,농수축,"43,900","46,425,000",Monday,No,No
30486,2019-10-14 17:40,20,100511,201573,국내산 손질 통오징어 21미,농수축,"43,900","49,851,000",Monday,No,No
30487,2019-10-14 18:00,20,100074,201007,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),이미용,"39,800","19,220,000",Monday,No,No
30488,2019-10-14 18:20,20,100074,201007,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),이미용,"39,800","37,292,000",Monday,No,No
30489,2019-10-14 18:40,20,100074,201007,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),이미용,"39,800","38,313,000",Monday,No,No
30490,2019-10-14 19:00,10,100281,201010,에버라스트 드로즈 10+4종,속옷,"39,900","6,277,000",Monday,No,No
30491,2019-10-14 19:10,10,100281,201010,에버라스트 드로즈 10+4종,속옷,"39,900","14,970,000",Monday,No,No
30492,2019-10-14 19:20,10,100281,201010,에버라스트 드로즈 10+4종,속옷,"39,900","19,388,000",Monday,No,No
30493,2019-10-14 19:30,10,100281,201010,에버라스트 드로즈 10+4종,속옷,"39,900","21,524,000",Monday,No,No
30494,2019-10-14 19:40,10,100281,201010,에버라스트 드로즈 10+4종,속옷,"39,900","29,609,000",Monday,No,No
30495,2019-10-14 19:50,10,100281,201010,에버라스트 드로즈 10+4종,속옷,"39,900","43,604,000",Monday,No,No
30496,2019-10-14 20:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,"439,000","24,541,000",Monday,No,No
30497,2019-10-14 20:00,20,100150,200465,무이자 LG 통돌이 세탁기,가전,"489,000","19,927,000",Monday,No,No
30498,2019-10-14 20:20,20,100150,200533,일시불 LG 통돌이 세탁기,가전,"439,000","31,376,000",Monday,No,No
30499,2019-10-14 20:20,20,100150,200465,무이자 LG 통돌이 세탁기,가전,"489,000","29,074,000",Monday,No,No
30500,2019-10-14 20:40,20,100150,200533,일시불 LG 통돌이 세탁기,가전,"439,000","43,749,000",Monday,No,No
30501,2019-10-14 20:40,20,100150,200465,무이자 LG 통돌이 세탁기,가전,"489,000","32,080,000",Monday,No,No
30502,2019-10-14 21:00,20,100148,200505,일시불 LG 울트라HD TV 55UM7900BNA,가전,"1,200,000","2,991,000",Monday,No,No
30505,2019-10-14 21:00,20,100148,200447,무이자 LG 울트라HD TV 65UM7900BNA,가전,"1,800,000","4,498,000",Monday,No,No
30506,2019-10-14 21:00,20,100148,200528,일시불 LG 울트라HD TV 75UM7900BNA,가전,"2,750,000","6,821,000",Monday,No,No
30509,2019-10-14 21:20,20,100148,200438,무이자 LG 울트라HD TV 55UM7900BNA,가전,"1,250,000","6,178,000",Monday,No,No
30510,2019-10-14 21:20,20,100148,200514,일시불 LG 울트라HD TV 65UM7900BNA,가전,"1,750,000","12,949,000",Monday,No,No
30511,2019-10-14 21:20,20,100148,200447,무이자 LG 울트라HD TV 65UM7900BNA,가전,"1,800,000","22,191,000",Monday,No,No
30513,2019-10-14 21:20,20,100148,200460,무이자 LG 울트라HD TV 75UM7900BNA,가전,"2,990,000","7,414,000",Monday,No,No
30514,2019-10-14 21:40,20,100148,200505,일시불 LG 울트라HD TV 55UM7900BNA,가전,"1,200,000","5,931,000",Monday,No,No
30515,2019-10-14 21:40,20,100148,200438,무이자 LG 울트라HD TV 55UM7900BNA,가전,"1,250,000","24,613,000",Monday,No,No
30516,2019-10-14 21:40,20,100148,200514,일시불 LG 울트라HD TV 65UM7900BNA,가전,"1,750,000","17,274,000",Monday,No,No
30517,2019-10-14 21:40,20,100148,200447,무이자 LG 울트라HD TV 65UM7900BNA,가전,"1,800,000","35,461,000",Monday,No,No
30518,2019-10-14 21:40,20,100148,200528,일시불 LG 울트라HD TV 75UM7900BNA,가전,"2,750,000","6,846,000",Monday,No,No
30520,2019-10-14 22:00,20,100448,201378,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,"168,000","13,817,000",Monday,No,No
30521,2019-10-14 22:00,20,100448,201376,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,"178,000","4,037,000",Monday,No,No
30522,2019-10-14 22:00,20,100448,201379,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),주방,"148,000","6,668,000",Monday,No,No
30523,2019-10-14 22:00,20,100448,201377,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),주방,"158,000","3,579,000",Monday,No,No
30524,2019-10-14 22:20,20,100448,201378,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,"168,000","21,964,000",Monday,No,No
30525,2019-10-14 22:20,20,100448,201376,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,"178,000","9,976,000",Monday,No,No
30526,2019-10-14 22:20,20,100448,201379,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),주방,"148,000","9,934,000",Monday,No,No
30527,2019-10-14 22:20,20,100448,201377,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),주방,"158,000","7,074,000",Monday,No,No
30528,2019-10-14 22:40,20,100448,201378,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,"168,000","35,030,000",Monday,No,No
30529,2019-10-14 22:40,20,100448,201376,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,"178,000","10,669,000",Monday,No,No
30530,2019-10-14 22:40,20,100448,201379,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),주방,"148,000","14,858,000",Monday,No,No
30531,2019-10-14 22:40,20,100448,201377,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),주방,"158,000","8,351,000",Monday,No,No
30535,2019-10-15 0:00,20,100319,201012,엘렌실라 에스까르고에센스 커버쿠션,이미용,"39,900","15,945,000",Tuesday,No,No
30536,2019-10-15 0:20,20,100319,201012,엘렌실라 에스까르고에센스 커버쿠션,이미용,"39,900","28,410,000",Tuesday,No,No
30537,2019-10-15 0:40,20,100319,201012,엘렌실라 에스까르고에센스 커버쿠션,이미용,"39,900","30,503,000",Tuesday,No,No
30538,2019-10-15 1:00,20,100811,202380,CERINI by PAT 남성 어반 릴렉스 팬츠3종,의류,"59,900","7,976,000",Tuesday,No,No
30539,2019-10-15 1:20,20,100811,202380,CERINI by PAT 남성 어반 릴렉스 팬츠3종,의류,"59,900","13,406,000",Tuesday,No,No
30540,2019-10-15 1:40,17,100811,202380,CERINI by PAT 남성 어반 릴렉스 팬츠3종,의류,"59,900","10,873,000",Tuesday,No,No
30541,2019-10-15 6:00,20,100421,201326,킹스스파 편백 반신욕기,생활용품,"569,000","6,126,000",Tuesday,No,No
30542,2019-10-15 6:20,20,100421,201326,킹스스파 편백 반신욕기,생활용품,"569,000","30,277,000",Tuesday,No,No
30543,2019-10-15 6:40,20,100421,201326,킹스스파 편백 반신욕기,생활용품,"569,000","28,196,000",Tuesday,No,No
30544,2019-10-15 7:00,20,100478,201451,파뷔에 양면 항균도마 스페셜,주방,"41,900","21,839,000",Tuesday,No,No
30545,2019-10-15 7:20,20,100478,201451,파뷔에 양면 항균도마 스페셜,주방,"41,900","25,475,000",Tuesday,No,No
30546,2019-10-15 7:40,20,100478,201451,파뷔에 양면 항균도마 스페셜,주방,"41,900","20,173,000",Tuesday,No,No
30547,2019-10-15 8:00,20,100609,201859,푸마 DRY-DELL 기능성 티셔츠형 브라탑 패키지,속옷,"59,000","18,659,000",Tuesday,No,No
30548,2019-10-15 8:20,20,100609,201859,푸마 DRY-DELL 기능성 티셔츠형 브라탑 패키지,속옷,"59,000","31,685,000",Tuesday,No,No
30549,2019-10-15 8:40,20,100609,201859,푸마 DRY-DELL 기능성 티셔츠형 브라탑 패키지,속옷,"59,000","38,213,000",Tuesday,No,No
30550,2019-10-15 9:00,20,100069,200189,칼리베이직 2019 패브릭 백 4종 (시즌 3),잡화,"59,000","23,739,000",Tuesday,No,No
30551,2019-10-15 9:20,20,100069,200189,칼리베이직 2019 패브릭 백 4종 (시즌 3),잡화,"59,000","41,520,000",Tuesday,No,No
30552,2019-10-15 9:40,20,100069,200189,칼리베이직 2019 패브릭 백 4종 (시즌 3),잡화,"59,000","49,864,000",Tuesday,No,No
30553,2019-10-15 10:00,20,100499,201501,하림뼈없는양념닭발세트,농수축,"39,900","25,925,000",Tuesday,No,No
30554,2019-10-15 10:20,20,100499,201501,하림뼈없는양념닭발세트,농수축,"39,900","46,860,000",Tuesday,No,No
30555,2019-10-15 10:40,20,100499,201501,하림뼈없는양념닭발세트,농수축,"39,900","61,908,000",Tuesday,No,No
30556,2019-10-15 11:00,20,100523,201590,현대어찬 손질갈치,농수축,"36,900","31,723,000",Tuesday,No,No
30557,2019-10-15 11:20,20,100523,201590,현대어찬 손질갈치,농수축,"36,900","39,685,000",Tuesday,No,No
30558,2019-10-15 11:40,20,100523,201590,현대어찬 손질갈치,농수축,"36,900","46,483,000",Tuesday,No,No
30559,2019-10-15 12:00,20,100766,202239,참존 탑뉴스 지이링클 기초세트,이미용,"59,000","24,454,000",Tuesday,No,No
30560,2019-10-15 12:20,20,100766,202239,참존 탑뉴스 지이링클 기초세트,이미용,"59,000","32,767,000",Tuesday,No,No
30561,2019-10-15 12:40,20,100766,202239,참존 탑뉴스 지이링클 기초세트,이미용,"59,000","54,469,000",Tuesday,No,No
30562,2019-10-15 13:00,30,100467,201433,뉴욕맘 목화솜행주&항균수세미,주방,"39,900","17,055,000",Tuesday,No,No
30563,2019-10-15 13:30,30,100467,201433,뉴욕맘 목화솜행주&항균수세미,주방,"39,900","22,820,000",Tuesday,No,No
30564,2019-10-15 14:00,20,100389,201260,[RYN] 린 남성 뉴웨이브 스니커즈,잡화,"39,800","6,293,000",Tuesday,No,No
30565,2019-10-15 14:00,20,100389,201263,[RYN] 린 여성 뉴웨이브 스니커즈,잡화,"39,800","9,955,000",Tuesday,No,No
30566,2019-10-15 14:20,20,100389,201260,[RYN] 린 남성 뉴웨이브 스니커즈,잡화,"39,800","13,419,000",Tuesday,No,No
30567,2019-10-15 14:20,20,100389,201263,[RYN] 린 여성 뉴웨이브 스니커즈,잡화,"39,800","18,170,000",Tuesday,No,No
30568,2019-10-15 14:40,20,100389,201260,[RYN] 린 남성 뉴웨이브 스니커즈,잡화,"39,800","13,479,000",Tuesday,No,No
30569,2019-10-15 14:40,20,100389,201263,[RYN] 린 여성 뉴웨이브 스니커즈,잡화,"39,800","19,211,000",Tuesday,No,No
30570,2019-10-15 15:00,30,100786,202301,[루이띠에] 18k 그레이스 골드 주얼리 세트,잡화,"2,990,000","16,258,000",Tuesday,No,No
30571,2019-10-15 15:00,30,100786,202299,[루이띠에] 18k 그레이스 골드 목걸이팔찌 세트,잡화,"1,990,000","3,645,000",Tuesday,No,No
30572,2019-10-15 15:00,30,100786,202303,[루이띠에] 18k 그레이스 골드 팔찌반지 세트,잡화,"1,750,000","3,211,000",Tuesday,No,No
30573,2019-10-15 15:00,30,100786,202298,[루이띠에] 18k 그레이스 골드 목걸이,잡화,"890,000","1,658,000",Tuesday,No,No
30574,2019-10-15 15:00,30,100786,202302,[루이띠에] 18k 그레이스 골드 팔찌,잡화,"1,290,000","4,709,000",Tuesday,No,No
30575,2019-10-15 15:00,30,100786,202297,[루이띠에] 18k 그레이스 골드 귀걸이,잡화,"590,000","1,116,000",Tuesday,No,No
30576,2019-10-15 15:00,30,100786,202300,[루이띠에] 18k 그레이스 골드 반지,잡화,"590,000","1,116,000",Tuesday,No,No
30577,2019-10-15 15:30,30,100786,202301,[루이띠에] 18k 그레이스 골드 주얼리 세트,잡화,"2,990,000","10,856,000",Tuesday,No,No
30578,2019-10-15 15:30,30,100786,202299,[루이띠에] 18k 그레이스 골드 목걸이팔찌 세트,잡화,"1,990,000","21,620,000",Tuesday,No,No
30580,2019-10-15 15:30,30,100786,202298,[루이띠에] 18k 그레이스 골드 목걸이,잡화,"890,000","1,657,000",Tuesday,No,No
30581,2019-10-15 15:30,30,100786,202302,[루이띠에] 18k 그레이스 골드 팔찌,잡화,"1,290,000","11,700,000",Tuesday,No,No
30582,2019-10-15 15:30,30,100786,202297,[루이띠에] 18k 그레이스 골드 귀걸이,잡화,"590,000","2,183,000",Tuesday,No,No
30583,2019-10-15 15:30,30,100786,202300,[루이띠에] 18k 그레이스 골드 반지,잡화,"590,000","4,310,000",Tuesday,No,No
30584,2019-10-15 16:00,20,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,"55,900","26,653,000",Tuesday,No,No
30585,2019-10-15 16:20,20,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,"55,900","37,824,000",Tuesday,No,No
30586,2019-10-15 16:40,20,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,"55,900","47,757,000",Tuesday,No,No
30587,2019-10-15 17:00,20,100253,200864,안동간고등어 20팩,농수축,"30,900","35,028,000",Tuesday,No,No
30588,2019-10-15 17:20,20,100253,200864,안동간고등어 20팩,농수축,"30,900","53,515,000",Tuesday,No,No
30589,2019-10-15 17:40,20,100253,200864,안동간고등어 20팩,농수축,"30,900","45,499,000",Tuesday,No,No
30590,2019-10-15 18:00,20,100253,200864,안동간고등어 20팩,농수축,"30,900","39,903,000",Tuesday,No,No
30591,2019-10-15 18:20,20,100337,201050,거창특등급사과 5kg+5kg,농수축,"28,900","20,626,000",Tuesday,No,No
30592,2019-10-15 18:20,20,100337,201052,더커진거창특등급사과 5kg+5kg,농수축,"32,900","11,855,000",Tuesday,No,No
30593,2019-10-15 18:40,20,100337,201050,거창특등급사과 5kg+5kg,농수축,"28,900","30,661,000",Tuesday,No,No
30594,2019-10-15 18:40,20,100337,201052,더커진거창특등급사과 5kg+5kg,농수축,"32,900","27,776,000",Tuesday,No,No
30595,2019-10-15 19:00,10,100020,201015,AAD 소가죽 올데이슬립온,잡화,"39,000","2,265,000",Tuesday,No,No
30596,2019-10-15 19:10,10,100020,201015,AAD 소가죽 올데이슬립온,잡화,"39,000","10,493,000",Tuesday,No,No
30597,2019-10-15 19:20,10,100020,201015,AAD 소가죽 올데이슬립온,잡화,"39,000","11,245,000",Tuesday,No,No
30598,2019-10-15 19:30,10,100020,201015,AAD 소가죽 올데이슬립온,잡화,"39,000","18,849,000",Tuesday,No,No
30599,2019-10-15 19:40,10,100020,201015,AAD 소가죽 올데이슬립온,잡화,"39,000","18,338,000",Tuesday,No,No
30600,2019-10-15 19:50,10,100020,201015,AAD 소가죽 올데이슬립온,잡화,"39,000","27,747,000",Tuesday,No,No
30601,2019-10-15 20:00,20,100501,201516,무이자 국내제조 노비타 뉴스파 비데  무료설치,생활용품,"239,000","9,133,000",Tuesday,No,No
30602,2019-10-15 20:00,20,100501,201518,일시불 국내제조 노비타 뉴스파 비데 무료설치,생활용품,"219,000","9,932,000",Tuesday,No,No
30605,2019-10-15 20:20,20,100501,201516,무이자 국내제조 노비타 뉴스파 비데  무료설치,생활용품,"239,000","17,973,000",Tuesday,No,No
30606,2019-10-15 20:20,20,100501,201518,일시불 국내제조 노비타 뉴스파 비데 무료설치,생활용품,"219,000","26,116,000",Tuesday,No,No
30607,2019-10-15 20:20,20,100501,201515,무이자 1+1 국내제조 노비타 뉴스파 비데  무료설치,생활용품,"458,000","1,790,000",Tuesday,No,No
30608,2019-10-15 20:20,20,100501,201517,일시불 1+1 국내제조 노비타 뉴스파 비데  무료설치,생활용품,"418,000","9,324,000",Tuesday,No,No
30609,2019-10-15 20:40,20,100501,201516,무이자 국내제조 노비타 뉴스파 비데  무료설치,생활용품,"239,000","26,046,000",Tuesday,No,No
30610,2019-10-15 20:40,20,100501,201518,일시불 국내제조 노비타 뉴스파 비데 무료설치,생활용품,"219,000","47,622,000",Tuesday,No,No
30611,2019-10-15 20:40,20,100501,201515,무이자 1+1 국내제조 노비타 뉴스파 비데  무료설치,생활용품,"458,000","7,011,000",Tuesday,No,No
30612,2019-10-15 20:40,20,100501,201517,일시불 1+1 국내제조 노비타 뉴스파 비데  무료설치,생활용품,"418,000","9,551,000",Tuesday,No,No
30613,2019-10-15 21:00,20,100099,200278,라쉬반 프레쉬 에어 에디션 드로즈 패키지(+캐리어),속옷,"119,000","17,697,000",Tuesday,No,No
30614,2019-10-15 21:00,20,100099,200277,라쉬반 레알마드리드 에디션 드로즈 패키지(+캐리어),속옷,"119,000","8,141,000",Tuesday,No,No
30615,2019-10-15 21:20,20,100099,200278,라쉬반 프레쉬 에어 에디션 드로즈 패키지(+캐리어),속옷,"119,000","42,652,000",Tuesday,No,No
30616,2019-10-15 21:20,20,100099,200277,라쉬반 레알마드리드 에디션 드로즈 패키지(+캐리어),속옷,"119,000","22,761,000",Tuesday,No,No
30617,2019-10-15 21:40,20,100099,200278,라쉬반 프레쉬 에어 에디션 드로즈 패키지(+캐리어),속옷,"119,000","78,404,000",Tuesday,No,No
30618,2019-10-15 21:40,20,100099,200277,라쉬반 레알마드리드 에디션 드로즈 패키지(+캐리어),속옷,"119,000","33,507,000",Tuesday,No,No
30619,2019-10-15 22:00,20,100574,201703,무이자 삼성 국내제조 4도어 푸드쇼케이스 냉장고 RH81R8011G2 (+청소기),가전,"1,569,000","5,199,000",Tuesday,No,No
30620,2019-10-15 22:00,20,100574,201733,일시불 국내제조 삼성 4도어 푸드쇼케이스 냉장고 RH81R8011G2 (+청소기),가전,"1,419,000","4,701,000",Tuesday,No,No
30621,2019-10-15 22:20,20,100574,201703,무이자 삼성 국내제조 4도어 푸드쇼케이스 냉장고 RH81R8011G2 (+청소기),가전,"1,569,000","25,830,000",Tuesday,No,No
30622,2019-10-15 22:20,20,100574,201733,일시불 국내제조 삼성 4도어 푸드쇼케이스 냉장고 RH81R8011G2 (+청소기),가전,"1,419,000","14,002,000",Tuesday,No,No
30623,2019-10-15 22:40,20,100574,201703,무이자 삼성 국내제조 4도어 푸드쇼케이스 냉장고 RH81R8011G2 (+청소기),가전,"1,569,000","20,714,000",Tuesday,No,No
30624,2019-10-15 22:40,20,100574,201733,일시불 국내제조 삼성 4도어 푸드쇼케이스 냉장고 RH81R8011G2 (+청소기),가전,"1,419,000","14,036,000",Tuesday,No,No
30625,2019-10-15 23:00,20,100372,201166,(더블+더블)일월 순면 온열매트,생활용품,"168,000","8,202,000",Tuesday,No,No
30626,2019-10-15 23:00,20,100372,201167,(더블+싱글)일월 순면 온열매트,생활용품,"148,000","5,798,000",Tuesday,No,No
30627,2019-10-15 23:00,20,100372,201168,(더블사이즈)일월 순면 온열매트,생활용품,"98,000","4,709,000",Tuesday,No,No
30628,2019-10-15 23:00,20,100372,201170,(싱글사이즈)일월 순면 온열매트,생활용품,"78,000","4,718,000",Tuesday,No,No
30629,2019-10-15 23:20,20,100372,201166,(더블+더블)일월 순면 온열매트,생활용품,"168,000","9,755,000",Tuesday,No,No
30630,2019-10-15 23:20,20,100372,201167,(더블+싱글)일월 순면 온열매트,생활용품,"148,000","11,022,000",Tuesday,No,No
30631,2019-10-15 23:20,20,100372,201168,(더블사이즈)일월 순면 온열매트,생활용품,"98,000","6,863,000",Tuesday,No,No
30632,2019-10-15 23:20,20,100372,201170,(싱글사이즈)일월 순면 온열매트,생활용품,"78,000","9,510,000",Tuesday,No,No
30633,2019-10-15 23:40,20,100372,201166,(더블+더블)일월 순면 온열매트,생활용품,"168,000","13,087,000",Tuesday,No,No
